gene_ID	Flower	Meiocyte	Microspore	Veg	Spm	Preglobular	Globular	Heart	Torpedo	BentCotyledon	MatureGreen	Seedling
AT2G19385	15.1296	28.11685	9.35285	0	0	62.5115	35.0765	24.43015	22.2397	8.80056	8.75915	2.354905
AT2G19390	3.68649	52.1765	1.01585	2.68025	4.13173	2.00069	1.97844	2.326215	1.60512	2.98425	3.53458	1.51272
AT2G19400	2.68561	20.8853	3.18307	700.804	12.588	1.06482	0.528269	1.22582	1.12119	1.16721	0.231281	0.3590495
AT2G19410	0.00953421	0.561243	0.0320498	0	0	0	0	0	0	0	0	0.2226775
AT2G19420	0	0	0	0	0	0	0	0	0	0	0	0
AT2G19425	0	0	0	0	0	0	0	0	0	0	0	0
AT2G19430	14.183	61.05335	4.0044	0	3.12107	38.0084	42.8417	36.533	34.1466	26.211	19.0672	4.9707
AT2G19440	0.607559	3.78507	0.940737	0	0	3.72704	4.38944	4.61958	3.10461	0.756046	0.0760783	0.121262
AT2G19450	7.7967	114.1415	2.22815	75.0936	16.9372	25.8685	30.1957	48.60815	75.7447	98.0111	117.212	5.699545
AT2G19460	6.27149	0.444088	0	0	0	1.00418	0.518191	6.81142	19.9036	10.963	18.4689	8.788295
AT2G19470	18.7688	40.6944	3.24153	0	0.180097	10.0499	9.9355	11.2309	7.548155	7.35552	11.2937	5.301595
AT2G19480	76.546	111.8998	15.55	274.226	79.3004	189.391	164.043	112.849	94.4703	68.0783	68.9399	18.0388
AT2G19490	6.20849	2.15425	0.890829	2.27614	0	33.2322	39.1181	26.37035	14.90355	10.835	7.76609	1.78626
AT2G19500	2.07629	0	0.309558	0.0626499	43.5549	0.980334	4.75977	0.4901066	0	0	0.0674827	0
AT2G19510	0	0	0	0	0	1.7952	0.652867	0	0.1067515	0	0	0
AT2G19520	54.5364	100.79665	5.9986	0	2.59063	104.257	127.884	114.6795	88.61505	78.6912	38.545	9.17269
AT2G19530	4.20957	33.434	17.3339	0	0.556544	15.9269	14.6388	11.35355	8.06654	5.62965	5.61206	0.555467
AT2G19540	40.1506	72.27325	14.8111	3.48617	5.23101	83.1531	95.5557	66.2859	62.46275	39.1147	51.3076	10.75995
AT2G19550	1.15728	0.87525	0.288664	2.16537	0	0.729249	0.990781	1.12274	0.853826	0.675153	0.480557	0
AT2G19560	9.72125	14.671955	2.76903	0.145719	25.7465	14.3352	18.8056	14.4761	12.5259	9.05081	17.5719	4.03693
AT2G19570	8.10831	45.5026	5.36139	0	1.22442	9.60111	6.36931	6.28932	9.9012	7.52752	9.18491	10.07306
AT2G19572	2.91906	84.3246	5.81521	4.32337	8.57146	3.79188	2.08516	2.389335	2.420855	7.36225	6.28139	1.399483
AT2G19580	5.71967	0.5413209	0	0	0	8.64668	6.25312	4.64924	5.381795	6.8574	10.3064	2.130925
AT2G19582	0	0.7111832	0	0	0	0	0.460121	0.176699	0	0.411804	0	0
AT2G19590	0.748502	0.99064	0.158879	0	0	1.39968	1.087	0.745534	2.57942	9.66486	52.8412	3.450545
AT2G19600	14.871	71.19655	3.40731	0	2.23582	12.232	13.57	13.0465	12.8573	16.129	12.8043	1.80646
AT2G19610	1.15365	0.7913375	6.20921	0	0	0.0344627	0	0.172358	0.05264445	0.215702	0.0667935	0
AT2G19620	24.379	29.0307	1.34656	0	0	8.17812	9.49719	10.87245	11.6059	13.6499	4.17688	1.423768
AT2G19630	0	0	0	0	0	0	0	0	0	0	0	0
AT2G19640	9.61194	2.40926	11.6165	0	0	75.9341	77.6426	34.92955	30.3271	18.5473	23.6126	2.296955
AT2G19650	1.17368	0.2383949	0.0887148	0	0	0	0	0.0184566	0.426412	0.416346	0.721244	0.3678425
AT2G19660	0.252492	0.223425	1.05448	0	0	0	0	0	0.408341	2.13492	2.81137	1.268545
AT2G19670	10.6563	31.0462	6.6359	0	0.490363	62.3428	58.1864	38.3943	24.16405	6.69522	0.847454	1.291639
AT2G19680	60.9826	24.87185	48.8365	0	0	99.7198	66.1558	40.99265	64.486	38.736	36.4078	14.29485
AT2G19690	6.36689	2.61486	9.49737	38.3959	306.406	7.92323	6.71488	4.02839	5.413755	3.8879	0.715542	2.057025
AT2G19700	0.330744	2.09288	0.235175	0.830188	0	0	0	0.118446	0	0	0	0
AT2G19710	3.19062	4.17119	1.52446	68.4388	0.120292	2.03428	1.94783	2.020585	1.32181	3.25409	4.75469	4.084825
AT2G19720	16.1555	43.94475	19.0736	0	0	86.9101	67.0794	46.8594	60.0122	29.5607	30.9977	5.479105
AT2G19730	277.277	424.6585	822.768	0	0	4661.52	2936.28	1713.41	2200.18	982.64	622.099	127.4215
AT2G19740	123.016	64.37515	319.621	0	0.484426	897.366	586.296	336.316	406.8535	179.711	192.86	22.9017
AT2G19750	143.604	21.8739	276.312	0	0	1404.81	955.826	781.84	1159.835	350.949	358.249	19.38865
AT2G19755	0	2.716375	0.372617	0.867168	0	0.331451	0.542341	0.494742	0.428468	0.661443	0.427004	0
AT2G19760	53.5415	102.0434	138.117	5.43469	104.139	229.745	157.559	138.222	268.3525	187.053	155.804	130.122
AT2G19770	20.68	0	1036.86	14.7809	46.7939	2.16901	3.61366	0.938111	2.363955	0.211246	0	0
AT2G19780	3.66845	0.484751	0.0442008	0	0	18.6277	16.815	7.714865	8.924225	7.93	2.39905	0.7528425
AT2G19790	69.241	81.66655	73.7351	0.465635	2.30497	80.9486	74.1609	62.71655	109.8685	73.015	137.16	22.43355
AT2G19796	0	0	0	0	0	0.751836	1.87163	1.607645	1.646695	0	0	0
AT2G19800	16.5256	0.410855	23.7355	71.6364	2.57183	0.217431	0.155269	0.09945245	49.51575	0	0	49.46635
AT2G19802	0	0	0	0	0	0.655067	1.39049	2.60468	4.37334	0	0	0
AT2G19803	0	0	0.280299	0	0	0	0	0	0	0	0	0
AT2G19806	0	0.2435325	0.0987203	0	0	0	0	0	0.07124465	0	0.120561	0
AT2G19810	12.0618	2.832665	3.3116	0	0	47.6512	71.5576	106.7745	109.2386	138.887	182.036	21.40225
AT2G19820	0	0	0	0	0	0	0	0	0	0	0	0
AT2G19825	0	0	0	0	0	0	0	0	0	0	0	0
AT2G19830	51.5602	52.0189	33.1168	5.96061	21.3095	86.3882	88.3349	64.7268	71.16785	45.6559	63.4223	43.51715
AT2G19840	0	0.235343	0.0278065	0	0	0	0	0	0.01037428	0	0.0230823	0
AT2G19850	0.205378	0	0.295227	0	0	0	0	0.01465045	0	0	0.377471	0
AT2G19860	13.1395	2.62821	9.3884	0	0	10.6626	16.5345	15.8416	24.2975	29.1423	39.0891	5.247685
AT2G19870	14.7234	18.64725	3.26516	0	0	17.8947	19.9628	19.40085	18.24575	17.0599	7.24971	4.7119
AT2G19880	16.1382	4.806485	9.80684	1364.27	204.812	20.7696	20.5117	14.73485	12.91475	11.5517	4.93541	5.612565
AT2G19890	0.180043	0.3753795	0.0957172	106.491	0.440832	0	0	0	0	0	0	0
AT2G19893	0.513196	0	0	0	0	0	0	0	0	0	0	0
AT2G19900	0.243053	1.007406	0.0862458	0	4.40106	0	0	0.0293594	0.0141054	0.764298	138.461	1.0853705
AT2G19910	9.44338	10.20452	0.360382	0.570056	11.3374	0.609844	0.75602	3.432235	1.99604	1.37744	1.35144	0.3737665
AT2G19920	2.94349	5.94231	0.171322	0	10.615	0.219513	0.194839	1.85213	1.17577	1.36957	0.170971	0.11623
AT2G19930	2.10121	67.0156	0.408281	0	0.78039	1.84205	2.54643	3.22936	1.9342	1.16202	3.81354	1.025923
AT2G19940	16.5659	7.934895	4.89777	0.406664	0	46.3411	48.3034	32.08575	39.60535	32.4764	21.116	4.428615
AT2G19950	14.0289	140.2195	5.46618	0.491249	0	6.29482	8.20081	7.781565	6.48362	12.6562	16.058	3.63454
AT2G19960	2.59222	1.44609	1.68038	0	0	0	0	0.0419589	0	0	0	0
AT2G19970	0.176308	0	0	0	0	0.822355	2.44384	0.6053095	0.2051665	0.220171	0.12586	10.00896
AT2G19980	0.860552	1.63398	1.00187	28.8638	54.0106	0.926112	0	0	0	0	0	0
AT2G19990	0.0802081	0.51182	0	0	0	0	0	0	0	0	0	1.401409
AT2G20000	10.2673	11.398365	1.87082	0.755701	0	7.9141	8.7303	10.88975	6.271945	7.95883	6.24513	3.46991
AT2G20010	5.71824	44.1057	1.16491	0	0	3.33329	3.44799	3.73447	2.817615	4.40132	7.09573	7.53828
AT2G20020	10.7254	62.7137	0.758633	0	0	6.66065	11.0158	13.2822	12.1709	11.9484	3.97836	2.170685
AT2G20030	0.137184	1.863295	0	0	0	0.0646343	0.0473628	0.0874064	0	0.158408	0.404252	0.783165
AT2G20050	10.6345	23.87285	0.847098	0	0	4.1526	5.63088	7.33715	6.07429	9.32915	6.00598	3.962355
AT2G20060	43.8883	150.597	28.9569	0	0	116.427	96.9954	65.7695	59.3301	37.7203	31.1907	8.5823
AT2G20070	0.0892981	1.33954	0	0	0	0	0	0	0	0	0	0
AT2G20080	0.311343	0.925355	0	0	0	0.0711267	0	0.0159423	0	0	0	2.463395
AT2G20100	4.93973	0.0316234	0.207776	0	0	18.5874	6.95507	7.28858	5.555885	4.85214	14.7914	1.640245
AT2G20110	2.2706	15.72495	1.10544	8.65168	0.978293	5.30588	6.74419	5.9842	3.70108	3.71603	0.611455	0.920305
AT2G20120	23.0302	41.7041	1.73073	0	0	42.6868	37.4188	34.356	43.3722	40.3467	39.8613	10.46997
AT2G20130	11.2228	60.1624	7.35883	3.31828	0.83386	13.9237	12.1631	11.05795	13.37245	12.3888	20.9747	6.97741
AT2G20140	37.443	102.6095	23.6941	1.99058	0	86.4789	85.3411	71.0063	62.87655	60.6922	39.1847	14.1837
AT2G20142	0.267364	0	0	0.231733	0	0.664028	0	0.121908	0.0605376	0.323854	0.192714	8.0021
AT2G20150	0.0219466	0.279781	0	0	0	0	0	0.02066645	0	0	0.0672729	0
AT2G20160	0.0929799	0	0	0	0	0	0.602721	0.4685785	0.1863705	0	0	0
AT2G20170	0	0.2841405	0.0404421	0	0	0	0	0.0110883	0.01541355	0	0	0
AT2G20180	4.54146	47.7838	0.0527239	0	0	0.167133	1.19304	2.08764	1.934535	3.78651	3.16077	2.01814
AT2G20190	15.8121	89.22735	0.864946	0	1.50232	9.42859	10.8905	11.77475	10.5758	14.9215	15.4457	15.4428
AT2G20208	0	0	0	0	0	15.5455	15.968	1.269397	0.150122	0	0.256455	0
AT2G20210	3.06509	21.0322	0.524346	0	0	4.17583	4.84767	4.733485	2.84522	1.93226	1.5199	0.4514025
AT2G20230	31.304	17.67845	1.88008	0	0	24.5088	30.0696	34.95665	65.82125	57.1726	143.511	12.86495
AT2G20240	7.04419	49.89115	1.71299	0	0	3.60148	4.13265	5.357265	3.650205	4.58452	2.93114	1.91942
AT2G20250	1.43995	97.03035	0.299691	2.92332	51.9532	0.328716	0.487758	1.325575	1.413275	1.15554	0.257103	0.3265205
AT2G20260	117.724	20.1758	0	0	0	19.9956	81.8381	262.2315	945.991	942.341	457.604	367.2555
AT2G20270	31.0913	95.9169	48.3167	0.333722	10.9968	79.9274	69.6002	69.82345	113.984	67.3539	19.5344	11.252295
AT2G20280	42.096	81.88305	31.2251	4.97975	3.56096	61.3677	61.3389	46.37395	41.31575	38.653	53.5043	4.633805
AT2G20290	4.14943	14.4329	0.218531	0.168956	4.82759	1.03638	1.41988	1.42095	0.7068595	0.987786	1.03025	1.211287
AT2G20298	0	0	0	0	0	0	0	0	0	0	0	0
AT2G20300	10.7885	98.0747	2.06793	1.38173	0.341901	11.825	11.7785	11.1244	8.478645	10.2873	6.03393	3.43262
AT2G20310	7.39799	12.6151	2.41309	0	0.356641	14.9304	14.9396	14.48975	12.743	14.8741	17.6058	1.12444
AT2G20320	3.77459	38.63075	2.01771	1444.81	107.556	3.32073	3.91947	2.658535	1.41299	2.51157	4.02787	2.634845
AT2G20330	12.0434	164.278	6.7975	16.0436	77.5886	20.4706	25.5147	23.1142	15.7541	15.9422	7.71168	2.116785
AT2G20340	8.54483	5.3896	0.428512	0	0	4.57626	5.13295	4.482265	2.63053	2.0259	0.962784	3.27101
AT2G20350	0	0.227934	0	0	0	0	0	0	0	0	0	0
AT2G20360	71.1955	129.5895	54.8705	1.05356	39.1275	151.042	164.991	116.1735	114.056	96.9339	61.9093	35.62495
AT2G20362	1.97897	0.137923	0	0.360422	0	0	0.238562	0.2714455	0.03434955	0.157539	1.00592	2.19898
AT2G20370	8.80462	4.45216	0.495588	0	0	1.21558	2.9638	3.920795	5.155475	11.0611	14.0723	6.15734
AT2G20380	0.0259743	0.348675	0.0655332	0	0	0	0	0	0	0	0	0
AT2G20390	15.8108	63.3324	39.2377	0.312157	0	41.3282	36.9253	22.43045	29.59675	20.4734	27.3609	3.2929
AT2G20400	7.03671	73.3152	6.81151	0.936157	7.58832	5.50214	5.51957	6.988295	7.14304	5.19617	9.02501	0.6899885
AT2G20410	4.63086	8.16819	2.91451	0.162751	1.94273	3.39254	5.97883	5.37813	4.98732	3.94059	10.1698	3.606475
AT2G20420	86.4524	212.134	106.733	4.8833	1.69536	229.92	208.975	116.838	97.0517	77.6234	60.2861	44.8973
AT2G20430	0.513315	0.685579	13.0538	56.0497	8.20385	0.292289	0.417693	0	0.097894	0	0	0
AT2G20440	10.2439	26.1202	18.5126	138.063	17.9807	3.8668	4.42315	2.83345	2.533845	2.48591	1.97872	1.272765
AT2G20450	120.347	60.4191	130.269	0	0	1380.49	818.162	457.4755	573.435	173.656	99.331	40.2997
AT2G20453	0	0	0	0	0	0	0	0	0	0	0	0
AT2G20460	8.69E-03	6.26E-02	1.71E-05	0.00E+00	0.00E+00	0.00E+00	0.00E+00	2.60E-03	4.76E-07	3.14E-02	0.00E+00	3.63E-02
AT2G20463	0.516977	0	0	0	0	3.25064	19.3496	5.647797	0	0	0	0
AT2G20465	0	0	0	0	0	22.779	22.5087	0.7152	0	0	0	0
AT2G20470	10.8451	37.83235	10.6455	9.65398	0	0.260337	0.0596034	0.0709278	0.0346548	0	0.0483855	0
AT2G20480	14.914	5.5018	18.9532	0	0	76.6518	63.9049	46.2982	62.94415	24.2054	16.7665	2.787585
AT2G20490	86.048	21.923	40.9958	0	0	1174	684.385	417.2045	570.1015	112.014	120.681	4.342465
AT2G20495	5.12302	3.23151	2.43865	1.77474	0	2.13039	3.25144	3.116985	4.1829	2.48	9.94062	0.907105
AT2G20500	1.38286	0.52991	0.541996	6.03639	0	0.481942	0.801932	0.8031605	1.02068	0	3.37022	2.55606
AT2G20510	0.273867	3.3168	0	0.314071	0	0	0.209572	0.05306795	0.01504135	0	0	0
AT2G20515	18.8472	0.4994055	0.433806	0	0	27.544	77.6957	50.5659	89.61875	99.0663	63.0322	2.496065
AT2G20520	0	0	0	0	0	0	0	0	0	0	0	1.420955
AT2G20530	66.7532	241.6945	21.058	0	0	128.934	109.674	81.68655	83.07905	49.6464	26.2545	9.947485
AT2G20540	1.34079	26.54335	0.734419	0	0	1.10382	1.60126	1.294745	1.124365	1.12227	1.28526	0
AT2G20550	3.45837	1.727905	0.131728	0	0	0.58152	0.411961	0.575396	0.867858	1.89384	1.5355	3.74517
AT2G20555	0.0498378	1.190395	0	0	0	0.0834059	0.134426	0.078965	0	0	0	0
AT2G20560	0.941139	0.2341465	4.63038	0	1.96085	34.8425	3.42569	1.524635	1.892545	1.20252	5.33841	1.1357955
AT2G20562	1.69634	0.937835	20.119	0	15.116	3.11145	0.614822	0.4571585	2.006215	0.697215	2.95731	1.714525
AT2G20570	13.4015	0	0.372226	0	0	0.378499	2.11638	10.306815	30.41805	41.6281	0.724238	8.03325
AT2G20580	47.56	64.82625	14.1998	0.922991	4.57754	43.7067	45.7702	45.195	37.2175	41.2972	29.1019	29.6522
AT2G20585	20.6261	17.83135	117.02	0	0	257.581	165.152	115.5635	146.3345	50.1945	26.7047	1.47233
AT2G20590	9.73016	4.095895	0.736222	0.359865	1.00324	22.9557	29.1565	23.4953	17.24715	23.1403	0.245318	0.561333
AT2G20595	0	0	0	0	0	0	0	0	0	0	0	0
AT2G20597	0	0	0	0	0	0	0	0	0	0	0	0
AT2G20600	0	0	0	0	0	0	0	0	0	0	0	0
AT2G20605	0	0	0	0	0	0	0	0	0	0	0	0
AT2G20610	15.3421	2.53332	0.407289	0	0	12.0292	12.5877	13.6943	11.36245	5.9443	6.89767	7.967985
AT2G20613	0	0	0	0	0	1.27531	0	0	0	0	0	0
AT2G20616	0	0	0	0	0	0	0	0	0	0	0	0
AT2G20618	0	0	0	0	0	0	0	0	0	0	0	0
AT2G20619	0	0	0	0	0	0	0	0	0	0	0	0
AT2G20620	0.701297	2.948235	1.72737	0	0	1.23296	0.567456	0.1940545	0.1462215	0	0	0
AT2G20625	0	0	0	0	0	0	0	0	0	0	0	0.67806
AT2G20630	28.1495	0.353796	0.0920385	0	0	0	0	0.0369906	0	0.141043	0.174273	26.6806
AT2G20635	6.26517	56.14435	0.712618	0	2.61131	8.51603	11.8959	10.22955	6.74633	4.6877	0.11274	1.71373
AT2G20650	3.9066	2.05954	0.971236	0	0	2.19843	1.72003	1.71899	1.67601	2.02276	1.87827	0.902898
AT2G20660	0	0	0	0	0	0	0	0	0	0	0	0
AT2G20670	6.08371	4.39037	0.538289	4.80115	4.79244	0	0	0.1949025	13.545815	0.142462	0.254966	150.265
AT2G20680	5.42258	1.74083	4.00564	0.122664	0.846619	1.23685	3.53624	3.56676	3.392835	4.60947	9.24597	5.65329
AT2G20690	24.9052	93.1147	4.84604	18.7685	1.71031	13.0675	15.0264	14.6877	22.7377	14.7371	8.41405	3.274675
AT2G20700	6.30632	0.303019	41.171	162.759	52.4264	8.81346	4.23548	1.88599	1.92439	0.306192	0.700635	0
AT2G20710	5.67977	17.34723	2.27213	0	0	5.35627	6.97227	4.29844	2.87888	2.04269	0.63887	0.3287035
AT2G20720	3.27539	1.01773	0.517756	0.326687	0	1.58114	1.32882	0.9703055	0.304026	0.264528	0.252396	0.109722
AT2G20721	146.177	0	0	0	0	18.4828	20.3237	23.9382	89.0021	35.7651	127.991	2215.32
AT2G20722	0	0	0	0	0	13.783	23.7583	15.63885	153.419	27.4416	323.589	0
AT2G20723	0	0	0	0	0	0	0	9.186805	21.7902	0	33.0679	0
AT2G20724	21.6765	0.548405	7.08419	147.033	760.39	208.412	100.582	73.63535	194.0315	121.38	35.0396	28.4818
AT2G20725	6.86867	5.23578	1.24256	2.25523	0	5.59406	8.74013	7.355645	9.432245	5.6268	2.47164	9.48476
AT2G20740	18.9081	4.115505	5.61214	41.023	11.4144	4.65467	5.22965	7.728805	10.795045	17.5491	42.4143	10.30376
AT2G20750	3.4313	0.162483	0	0	1.35478	0.16835	0.529788	2.882595	18.99275	110.908	43.3087	0.8023045
AT2G20760	34.165	97.61555	172.963	26.1968	9.41798	44.174	56.0443	40.27125	35.9641	52.1344	71.5871	19.17775
AT2G20770	3.05183	4.46438	1.46559	9.36578	0	0.599812	1.16672	1.41508	1.372535	1.04191	16.3949	0.595285
AT2G20780	5.05198	4.109605	0.617585	2.4152	5.14042	2.93056	2.72032	2.59065	3.027835	2.85942	2.20321	3.553185
AT2G20784	2.60895	0	0	0	0	0	0	0	0	0	0	0
AT2G20790	10.2564	122.7075	4.41271	6.72283	0.476529	9.00873	10.6197	9.13713	8.31862	7.34836	7.55949	2.55031
AT2G20800	1.09554	0.50844	1.81743	0.108911	0	7.44453	1.92536	0.0630535	0	0	0.045512	0
AT2G20805	0	0	0	0	0	0	0	0	0	0.210433	0.220022	0
AT2G20810	11.0898	30.76435	4.12995	0.000012144	0.0960662	12.6391	14.8503	10.97775	12.05175	16.889	15.2261	5.192735
AT2G20815	4.39908	10.67386	4.2739	0	0	0.811329	1.59674	1.20829	1.060215	0.639117	1.91981	1.018639
AT2G20816	0	1.2585	0	0	0	0.0872839	0.52354	0.095806	0	0	0	0
AT2G20818	0.15304	0	0	0	0	0	0.151386	0	0	0	0	0
AT2G20820	144.082	202.4335	400.611	3.68676	29.5106	1046.72	509.669	422.788	511.5575	290.104	182.414	44.69115
AT2G20825	7.10403	1.579522	8.54663	0	0	0.154044	0.374415	1.85023	2.50942	0.187716	0	0.287678
AT2G20830	9.42082	1.019985	10.8229	4.25223	2.76034	13.1019	10.0021	13.442	17.7381	18.022	20.2417	3.64167
AT2G20835	3.83245	0	1.91677	2.02352	0	261.728	348.926	124.6235	232.52	197.969	7.43651	12.1485
AT2G20840	12.6852	301.086	38.0127	1.46423	108.664	19.7792	11.8128	11.3506	10.68415	11.8027	6.79606	7.656385
AT2G20850	5.61584	1.759285	0.40637	0.120162	0	2.71183	3.00611	2.52589	1.53014	1.66653	0.481705	0.611017
AT2G20860	29.2895	155.7175	21.8866	10.8343	58.7054	30.7153	29.9911	27.17525	39.46845	46.2442	33.7037	15.38675
AT2G20870	996.231	4.391305	0.263352	0.730259	0	0	0.164815	0.05444215	0	0	0	0
AT2G20875	2.04661	0.558645	0	0	0	0	0.164334	0	0	1.36328	8.92861	0.92909
AT2G20880	0.352687	0	0.115267	0	0	0	0	0	0	0.106898	0.136856	0
AT2G20890	128.626	36.80625	15.8947	1.17718	0.440243	82.7807	129.043	207.462	422.0445	443.96	331.142	60.0947
AT2G20900	16.521	52.76645	69.9265	4.62351	16.9269	5.24517	4.0495	4.68136	7.06749	6.418	4.39421	2.664995
AT2G20910	0.00670207	0.1263985	0	0	0	0	0	0	0	0	0	0
AT2G20920	12.6568	67.46825	4.25752	0.214267	0	16.2339	17.204	16.79935	31.46755	28.1422	26.27	6.82
AT2G20921	0	5.51015	0	0	0	0	0.218498	0	0	0	0.520834	0
AT2G20930	28.0214	38.96655	31.4611	1.25105	258.669	72.3925	63.1128	55.36495	90.44035	69.0151	53.0595	10.92358
AT2G20940	15.8994	52.92495	43.5287	0	0	370.353	167.485	132.177	139.1155	41.5125	51.7365	3.548279
AT2G20950	2.45646	29.81695	0.587165	0	0	2.128	1.46038	1.6217	1.54827	1.47261	0.681463	5.19845
AT2G20960	7.21099	0.622579	0.167787	0	0	0.259724	1.66946	3.81296	3.757625	4.79958	0.351331	2.972335
AT2G20970	4.54108	0.386856	14.7838	0	0.198715	0	0.055728	0.0274818	0	0	0	0
AT2G20980	4.30599	87.3622	1.05988	0.150181	6.01073	15.912	17.3571	11.25445	5.610755	4.32707	0	1.362953
AT2G20990	53.6039	72.23985	4.76615	0.0627443	36.0776	34.9035	48.4717	43.4418	40.8903	42.1858	30.9016	39.15755
AT2G20993	0	1.68565	0	0	0	0	0	0	0	0	0	0
AT2G21000	0.0631632	1.7914365	0	0	0	0	0	0	0	0	0	0
AT2G21010	0.123481	1.971289	0.108142	0	0	0	0	0	0	0	0	0
AT2G21020	0	0.568483	0	0	0	0	0	0	0	0	0	0.5770195
AT2G21030	0	0	0	0	0	0.0725481	0	0.01877925	0	0.131336	0.123313	0
AT2G21040	0.0963134	0.76955	0	0	0	0	0	0	0	0	0	0
AT2G21045	0	0	0	0	0	0.0901666	0.276792	0	0.307487	0.148357	0	8.2454
AT2G21050	17.8381	0.843581	0	0	0	91.7172	105.139	99.71895	84.75355	74.678	32.794	6.17477
AT2G21060	70.68	429.485	310.659	0	0	226.008	177.302	200.736	101.8501	27.4665	21.6481	24.1017
AT2G21070	4.30121	25.929	1.16959	0	0	8.26692	7.76707	8.23131	5.909265	4.65486	6.21001	1.450685
AT2G21080	2.23207	4.442595	0.382418	0	0	0.487786	0.670907	1.064245	0.5474785	0.384897	1.45219	1.975415
AT2G21090	4.85762	28.55245	2.80793	0.780136	8.06696	8.69084	7.167	6.15407	3.917595	3.66957	3.3186	0.9950045
AT2G21100	1.40881	0	0.306545	0	1.44485	0	0	0	0	0	0	9.60078
AT2G21110	0	0	0	0	0	0	0	0	0	0	0	0
AT2G21120	9.52528	17.4475	3.05963	2.91938	0.782608	9.02974	9.23138	8.673525	7.998215	10.0755	3.47729	20.07945
AT2G21130	96.7182	240.9715	1544.26	5.62134	1.26623	293.137	101.425	159.201	109.7676	33.5226	5.62531	6.81384
AT2G21140	31.2457	0.2276385	0	0	0.3326	0	0	0.037162	0	0	0	3.442695
AT2G21150	20.984	83.06525	9.04059	0	0	37.2984	37.6447	30.3989	24.7611	18.6138	17.2208	4.296855
AT2G21160	98.0833	76.1081	178.12	0.25197	10.9946	511.413	477.136	319.466	498.8065	608.381	671.938	34.32435
AT2G21170	109.579	120.812	27.2748	0	0	177.473	184.645	164.5925	226.3265	239.644	97.4045	45.4514
AT2G21172	0	0	0	0	0	0	0	0	0	0	0	0
AT2G21180	5.63526	0.4051965	0	0	0	0.473449	1.22281	2.341245	5.749615	0.771213	0.798917	2.80925
AT2G21185	1.48791	0	3.05194	0	0	1.63924	1.77827	0.1329702	0.1139353	0.318957	0	0
AT2G21187	8.53799	0	2.42296	0	0	1.29186	0.376622	0.138608	0.04686015	0.000131639	0.232583	1.4774505
AT2G21188	1.43629	0	0.746939	0	0	0	0.675167	0.1062745	0.1020925	0	0	0
AT2G21190	25.1548	7.187145	11.8177	12.6596	0.315715	31.6654	42.4176	29.67105	33.2029	25.5266	20.5233	16.60875
AT2G21195	34.298	0.27368	20.1066	0.568872	25.4298	68.9857	60.8915	54.41575	98.1757	39.564	85.3874	13.807055
AT2G21200	1.43636	0	0	0	0	0.476466	0.320804	0.2554815	0.307562	0	0	2.330825
AT2G21210	3.25341	0.512675	0.155325	0	0	0.119943	0.0768491	0.2211325	0	0	0	1.3537705
AT2G21220	9.09728	0.62373	0	0	0	0	0	0	0	0.380062	2.67439	1.514365
AT2G21230	6.50896	12.850815	0.704841	0	0	7.46467	8.01058	6.081335	5.74011	8.2303	13.7016	4.74073
AT2G21235	0.0783602	0.2274575	0.0568264	0	0	0	0	0.00637655	0.1062664	0	0	0
AT2G21237	5.59733	0.658495	110.141	0	0	0.218174	0.519493	0.3725915	0.2664055	0.403538	0.363395	0
AT2G21240	24.5593	68.0835	8.08913	0	2.44224	18.811	20.4372	21.98305	22.74485	30.9435	51.4696	30.52325
AT2G21250	49.7933	47.38315	92.8005	0	0.214879	36.6356	55.8691	70.47945	121.909	127.549	61.3321	24.95905
AT2G21260	2.72646	1.025915	2.62596	0	0	0.209759	0.266248	0.6358075	17.93405	37.8581	31.7401	0
AT2G21270	35.0079	2.25259	7.79173	0.300702	32.6463	42.3689	32.0121	28.9938	28.4339	30.4389	35.7858	8.56584
AT2G21280	21.5753	6.619165	1.82984	0	0	3.68395	3.88412	8.25368	10.004795	10.6527	4.77229	8.55517
AT2G21290	51.979	112.2555	150.236	0	0	467.177	456.787	270.362	376.001	135.368	153.321	34.25795
AT2G21300	25.578	155.6475	12.3883	0.366041	36.6062	23.7287	31.2357	36.665	24.48235	36.6171	14.4118	4.05562
AT2G21310	0	0	0.0403562	0	0	0	0	0	0	0	0	0
AT2G21320	6.055	2.16303	1.13408	0	0	13.4145	10.8493	12.1971	14.56935	10.7154	13.7054	1.197065
AT2G21330	130.394	1.066302	11.7904	0	0	2.5985	14.1278	40.7067	115.356	102.649	17.8708	107.8205
AT2G21340	15.6101	16.40905	0.973273	0	0	7.85387	14.4138	11.92455	11.1729	7.24272	3.19335	4.99412
AT2G21350	1.63318	5.64839	0.202073	0	0	6.87476	3.65685	3.55731	3.489215	2.95863	0.85181	0.8099165
AT2G21360	0	0	0	0	0	0	0	0	0	0	0	0
AT2G21370	15.3508	6.013005	0.437502	0	0	3.57948	4.76245	6.804425	5.6382	4.30625	0.931375	3.200655
AT2G21380	17.9606	236.775	1.4267	1.43811	11.5785	2.13611	2.34356	2.974175	2.219105	5.13436	5.64061	5.242475
AT2G21385	34.7618	171.7255	1.6868	0	8.07275	14.5474	26.8415	31.7733	45.2475	33.7109	20.0296	8.213825
AT2G21390	36.9431	446.165	12.561	1.54553	0.288094	27.9497	31.201	27.1299	21.5838	31.7108	17.5905	31.13365
